time,norm,mean_x,mean_y,mean_z,mean_r,kinetic_energy,potential_energy,total_energy,captured_probability,reflected_probability,transmitted_probability
2.09,0.8448798580758617,-21.73723134654355,1.8017313208410696e-14,1.875345641993486e-14,22.035309785525133,0.2917742298438297,-0.03875232339885352,0.2530219064449762,4.0664559189686104e-07,0.6398971089343866,0.20498234249588318
2.1,0.8443993779748619,-21.729106445468418,1.802807671183494e-14,1.888246583417183e-14,22.026992307881272,0.2915776267065747,-0.03872079735596016,0.25285682935061454,4.106439825062581e-07,0.6401657144565326,0.20423325287434657
2.11,0.8439182786413839,-21.720956384596395,1.7975421913386954e-14,1.89695062468796e-14,22.018649725102378,0.29138044359611937,-0.038689267366865426,0.25269117622925397,4.146321500046232e-07,0.6404322158132301,0.20348564819600373
2.12,0.8434365530374398,-21.712780938882144,1.807014198189772e-14,1.9035868896250625e-14,22.010281809561366,0.2911826807383928,-0.03865773316767461,0.2525249475707182,4.1860939643000056e-07,0.6406966012537139,0.20273953317432952
2.13,0.8429541942778185,-21.704579887870054,1.8036840439590075e-14,1.917073365854838e-14,22.00188833826464,0.2909843384208299,-0.03862619450030146,0.2523581439205284,4.2257502670060993e-07,0.6409588591605672,0.20199491254222451
2.14,0.8424711956280341,-21.69635301563369,1.825690391824181e-14,1.9224148766377865e-14,21.993469092790946,0.2907854169914181,-0.038594651112389244,0.25219076587902883,4.2652834885211963e-07,0.6412189780482163,0.20125179105146906
2.15,0.84198755050231,-21.68810011071626,1.831314624448222e-14,1.929137753009614e-14,21.985023859231273,0.29058591685775564,-0.038563102757233146,0.2520228141005225,4.3046867427375625e-07,0.6414769465614645,0.20051017347217104
2.16,0.8415032524615961,-21.679820966072093,1.8336820035855137e-14,1.938317113378956e-14,21.976552428129725,0.2903858384861209,-0.038531549193703836,0.25185428929241704,4.3439531794306566e-07,0.6417327534740712,0.19977006459220684
2.17,0.8410182952116223,-21.671515379009193,1.8518021136123833e-14,1.9476115434655156e-14,21.968054594425556,0.29018518240055285,-0.03849999018617253,0.25168519221438035,4.3830759865935277e-07,0.6419863876873672,0.19903146921665638
2.18,0.8405326726009836,-21.663183151132724,1.8553676721483378e-14,1.9622274944162046e-14,21.959530157396053,0.28998394918194237,-0.03846842550443722,0.2515155236775051,4.422048392755539e-07,0.6422378382289127,0.19829439216723155
2.19,0.8400463786192575,-21.654824088289466,1.8707624105659457e-14,1.9623858438601812e-14,21.950978920600487,0.2897821394671334,-0.03843685492365025,0.25134528454348315,4.4608636692870634e-07,0.6424870942511915,0.19755883828169882
2.2,0.8395594073951538,-21.64643800051324,1.887965776185661e-14,1.969750090790582e-14,21.942400691824975,0.28957975394803587,-0.03840527822424689,0.251174475723789,4.4995151326866526e-07,0.6427341450303444,0.19682481241329597
2.21,0.8390717531946943,-21.638024701971204,1.8935851154715217e-14,1.980291143780175e-14,21.933795283028264,0.28937679337074856,-0.0383736951918754,0.2510030981788732,4.537996146851967e-07,0.6429789799649372,0.19609231943014246
2.22,0.8385834104194227,-21.62958401091104,1.8986903197860034e-14,1.992795412119378e-14,21.9251625102884,0.28917325853469156,-0.038342105617327926,0.25083115291736363,4.5763001253325234e-07,0.6432215885747655,0.19536136421464473
2.23,0.8380943736046438,-21.62111574960905,1.9085907997799033e-14,2.001761215498637e-14,21.916502193750325,0.28896915029174963,-0.03831050929647281,0.2506586409952768,4.6144205335640575e-07,0.6434619604996947,0.1946319516628957
2.24,0.837604637417691,-21.612619744319055,1.91427549370602e-14,1.9984157296908924e-14,21.90781415757427,0.2887644695454254,-0.038278906030187736,0.25048556351523765,4.652350891083066e-07,0.6437000854985331,0.1939040866840688
2.25,0.8371141966562233,-21.604095825222142,1.9166488588928255e-14,2.0178018662826895e-14,21.899098229885,0.2885592172500018,-0.03824729562429422,0.25031192162570753,4.690084773721795e-07,0.6439359534479394,0.19317777419980653
2.2600000000000002,0.8366230462465457,-21.595543826377234,1.9271195510071948e-14,2.0265776384904293e-14,21.89035424272193,0.288353394409715,-0.0382156778894929,0.2501377165202221,4.7276158157820727e-07,0.64416955434136,0.19245301914360427
2.27,0.8361311812419613,-21.586963585672397,1.942275206176395e-14,2.0437175482398405e-14,21.881582031989943,0.2881470020779367,-0.038184052641300044,0.24996294943663666,4.764937712187155e-07,0.6444008782880013,0.19172982646018868
2.2800000000000002,0.835638596821144,-21.578354944776965,1.947845488817137e-14,2.0499869102802797e-14,21.872781437411053,0.28794004135636525,-0.038152419699984876,0.24978762165638038,4.802044220611905e-07,0.6446299155118304,0.19100820110489172
2.29,0.8351452882865414,-21.569717749094377,1.953200189329764e-14,2.05869195341987e-14,21.863952302476783,0.2877325133942268,-0.03812077889050812,0.24961173450371865,4.838929163589341e-07,0.6448566563506064,0.19028814804301872
2.3000000000000003,0.8346512510627985,-21.561051847715774,1.9667697797187756e-14,2.0611687289504397e-14,21.85509447440133,0.2875244193874853,-0.03808913004246116,0.24943528934502412,4.87558643059374e-07,0.6450810912549417,0.18956967224921353
2.31,0.8341564806952079,-21.552357093374315,1.9654939915830864e-14,2.06475763179932e-14,21.8462078040754,0.28731576057806185,-0.03805747299000651,0.24925828758805535,4.912009980098744e-07,0.6453032107873917,0.18885277870681785
2.32,0.8336609728481823,-21.54363334240014,1.97057700146415e-14,2.0711336841015737e-14,21.83729214602079,0.28710653825306226,-0.0380258075718189,0.24908073068124337,4.948193841610815e-07,0.6455230056215717,0.18813747240722653
2.33,0.8331647233037521,-21.534880454676063,1.989921116061985e-14,2.0881089625126467e-14,21.828347358345614,0.28689675374401435,-0.03799413363102742,0.24890262011298694,4.984132117677081e-07,0.6457404665413014,0.187423758349239
2.34,0.8326677279600816,-21.526098293593932,2.0047656067557353e-14,2.0921170335691284e-14,21.819373302700253,0.28668640842611315,-0.03796245101515843,0.2487239574109547,5.019818985865518e-07,0.6459555844397771,0.18671164153840614
2.35,0.8321699828300115,-21.517286726011598,2.0129175500065357e-14,2.0948471259169777e-14,21.8103698442339,0.2864755037174754,-0.03793075957607941,0.24854474414139596,5.055248700719173e-07,0.6461683503187676,0.18600112698637383
2.36,0.83167148403962,-21.508445622210548,2.0181573598232655e-14,2.106441950543374e-14,21.80133685155184,0.2862640410784013,-0.03789905916994353,0.2483649819084578,5.090415595681905e-07,0.6463787552878387,0.1852922197102217
2.37,0.831172227826806,-21.499574855854156,2.0278928397356385e-14,2.106109125773293e-14,21.792274196673223,0.2860520220106465,-0.037867349657135195,0.2481846723535113,5.125314084996216e-07,0.6465867905635981,0.18458492473179922
2.38,0.8306722105398928,-21.490674303946538,2.0434195523786475e-14,2.1167567989919496e-14,21.783181754989556,0.2858394480567003,-0.037835630902216165,0.24800381715448414,5.159938665570857e-07,0.6467924474689685,0.18387924707705786
2.39,0.8301714286362517,-21.48174384679195,2.043434744306931e-14,2.1222662999789412e-14,21.7740594052238,0.285626320799073,-0.03780390277387269,0.24782241802520033,5.194283918820356e-07,0.6469957174324804,0.18317519177537936
2.4,0.8296698786809448,-21.4727833679549,2.0571564817885323e-14,2.1282883032832874e-14,21.76490702938991,0.2854126418595914,-0.037772165144863215,0.24764047671472822,5.228344512473273e-07,0.6471965919875915,0.1824727638589019
2.41,0.8291675573453878,-21.463792754220645,2.068229714759632e-14,2.132617203061544e-14,21.755724512753144,0.2851984128987014,-0.0377404178919669,0.2474579950067345,5.262115202349828e-07,0.6473950627720256,0.1817719683618419
2.42,0.8286644614060311,-21.45477189555636,2.0788449049872563e-14,2.1385515724193834e-14,21.746511743790748,0.2849836356147794,-0.03770866089593291,0.2472749747188465,5.295590834107988e-07,0.6475911215271342,0.1810728103198135
2.43,0.8281605877430589,-21.445720685072818,2.087564258810763e-14,2.1448866956444397e-14,21.73726861415336,0.28476831174345,-0.03767689404143029,0.24709141770201973,5.328766344958349e-07,0.6477847600972787,0.1803752947691456
2.44,0.8276559333391068,-21.436639018986597,2.104473722276175e-14,2.1558864686020354e-14,21.727995018626746,0.2845524430569131,-0.037645117216998675,0.2469073258399144,5.361636765345232e-07,0.6479759704292353,0.17967942674619491
2.45,0.8271504952779964,-21.42752679658277,2.1081836033409816e-14,2.1709646679239728e-14,21.718690855094273,0.2843360313632762,-0.037613330314999624,0.24672270104827654,5.394197220595707e-07,0.6481647445716163,0.178985211286658
2.46,0.8266442707434882,-21.418383920178183,2.124298125031653e-14,2.1755001928865526e-14,21.70935602449969,0.28411907850589635,-0.03758153323156858,0.24653754527432778,5.426442932534851e-07,0.6483510746743154,0.17829265342487963
2.47,0.8261372570180489,-21.40921029508508,2.1232759984846288e-14,2.184322641299129e-14,21.699990430810587,0.2839015863627276,-0.03754972586656745,0.24635186049616015,5.45836922106692e-07,0.6485349529879674,0.17760175819315946
2.48,0.8256294514816376,-21.400005829575417,2.1375975557434036e-14,2.2003371564935918e-14,21.69059398098217,0.2836835568456766,-0.03751790812353804,0.24616564872213856,5.489971505721825e-07,0.6487163718634302,0.1769125306210568
2.49,0.8251208516105074,-21.39077043484544,2.1363223989073623e-14,2.2144713247241788e-14,21.681166584921687,0.2834649918999647,-0.03748607990965581,0.2459789119903089,5.521245307166802e-07,0.6488953237512838,0.1762249757346928
2.5,0.8246114549760214,-21.381504024980817,2.156231105297211e-14,2.229447308464201e-14,21.671708155453153,0.28324589350349744,-0.037454241135684456,0.24579165236781297,5.552186248682352e-07,0.6490718012013456,0.17553909855605102
2.5100000000000002,0.8241012592434855,-21.372206516922287,2.161167681711306e-14,2.2407045331152872e-14,21.662218608282643,0.2830262636662408,-0.03742239171593101,0.24560387195030978,5.582790057602747e-07,0.6492457968622036,0.17485490410227625
2.52,0.8235902621709963,-21.362877830431643,2.1683293739731685e-14,2.241305162883304e-14,21.652697861964015,0.2828061044296038,-0.0373905315682015,0.2454155728614023,5.61305256671967e-07,0.6494173034807675,0.17417239738497195
2.5300000000000002,0.8230784616083022,-21.35351788805814,2.1827805574228407e-14,2.2629863114537185e-14,21.643145837865013,0.28258541786582864,-0.037358660613757255,0.24522675725207138,5.642969715649094e-07,0.6495863139018343,0.1734915834094962
2.54,0.822565855495681,-21.344126615105445,2.195174261457259e-14,2.2744425166104156e-14,21.633562460133863,0.28236420607738627,-0.03732677877727171,0.24503742730011457,5.672537552161248e-07,0.6497528210676701,0.17281246717425588
2.5500000000000003,0.8220524418628308,-21.3347039395989,2.201696102564925e-14,2.275337622792601e-14,21.623947655666253,0.28214247119638,-0.037294885986787804,0.24484758520959216,5.701752233472752e-07,0.6499168180176073,0.1721350536700004
2.56,0.8215382188277729,-21.32524979225321,2.2229132100743207e-14,2.2859558366653417e-14,21.614301354072733,0.28192021538395384,-0.037262982173675824,0.24465723321027802,5.730610027501161e-07,0.6500782978876564,0.17145934787911368
2.57,0.821023184595772,-21.315764106440536,2.2150224965882283e-14,2.2918336522975424e-14,21.604623487646478,0.2816974408297087,-0.03723106727259195,0.24446637355711676,5.759107314080495e-07,0.6502372539101343,0.17078535477490625
2.58,0.8205073374582659,-21.306246818158986,2.2231653198376905e-14,2.2882144761328954e-14,21.594913991331534,0.28147414975112356,-0.037199141221437096,0.24427500852968648,5.787240586138773e-07,0.6503936794133024,0.17011307932090503
2.59,0.8199906757918115,-21.296697866001452,2.2329409185842036e-14,2.3004952909739937e-14,21.585172802691353,0.2812503443929838,-0.03716720396131645,0.24408314043166734,5.815006450836014e-07,0.6505475678210223,0.16944252647014413
2.6,0.8194731980570409,-21.287117191124896,2.2398359487833098e-14,2.3020745153289227e-14,21.575399861877735,0.28102602702681523,-0.03713525543649945,0.24389077159031577,5.842401630663397e-07,0.6506989126524231,0.16877370116445467
2.61,0.8189549027976307,-21.277504737219868,2.263693523029837e-14,2.313556246156721e-14,21.565595111600206,0.2808011999503238,-0.03710329559438011,0.2436979043559437,5.869422964502274e-07,0.6508477075215809,0.16810660833375338
2.62,0.8184357886392861,-21.26786045048052,2.2560860393448533e-14,2.3329086841644627e-14,21.555758497095603,0.28057586548684216,-0.03707132438543805,0.2435045411014041,5.896067408643273e-07,0.6509939461372131,0.16744125289533207
2.63,0.8179158542887317,-21.258184279574905,2.2676855359188015e-14,2.3270099094869415e-14,21.54588996609819,0.2803500259847809,-0.037039341763199875,0.24331068422158106,5.922332037765659e-07,0.6511376223023808,0.1667776397531469
2.64,0.8173950985327194,-21.248476175615593,2.2939379202488613e-14,2.3353241486355956e-14,21.535989468809998,0.2801236838170868,-0.03700734768420094,0.24311633613288586,5.948214045875631e-07,0.6512787299142077,0.16611577379710724
2.65,0.8168735202370457,-21.23873609213069,2.2902183675374975e-14,2.3474534605446997e-14,21.52605695787156,0.2798968413807057,-0.03697534210794773,0.24292149927275797,5.973710747204417e-07,0.6514172629636058,0.16545565990236497
2.66,0.8163511183455786,-21.22896398503512,2.3000451758964453e-14,2.3541681597776473e-14,21.516092388332947,0.27966950109605143,-0.03694332499688053,0.2427261760991709,5.998819577064441e-07,0.6515532155350164,0.16479730292860445
2.67,0.8158278918792987,-21.219159812602282,2.3044184268037552e-14,2.3604502064551244e-14,21.50609571762514,0.27944166540648097,-0.036911296316336634,0.24253036909014433,6.023538092665561e-07,0.651686581806157,0.1641407077193325
2.68,0.8153038399353497,-21.209323535436013,2.307246424768125e-14,2.3770728329582547e-14,21.496066905531787,0.27921333677777416,-0.03687925603451394,0.2423340807432602,6.047863973888795e-07,0.6518173560477827,0.16348587910116932
2.69,0.814778961686098,-21.199455116442824,2.3254662832987574e-14,2.3869724832151786e-14,21.486005914161147,0.27898451769761917,-0.036847204122434904,0.24213731357518425,6.071795024019351e-07,0.6519455326234556,0.1628328218831399
2.7,0.8142532563782069,-21.189554520804467,2.3370678483507992e-14,2.3966390484537046e-14,21.475912707918443,0.2787552106751032,-0.036815140553911,0.24194007012119223,6.095329170436798e-07,0.6520711059893229,0.1621815408559668
2.71,0.8137267233317168,-21.179621715950844,2.3495165421843303e-14,2.3999627784286335e-14,21.465787253478467,0.2785254182402093,-0.036783065305507526,0.2417423529347018,6.118464465264294e-07,0.6521940706939072,0.16153204079136316
2.72,0.813199361939138,-21.169656671533122,2.3575871425616438e-14,2.4162939023519855e-14,21.455629519758535,0.2782951429433172,-0.0367509783565088,0.24154416458680839,6.141199085975113e-07,0.6523144213779014,0.160884326441328
2.73,0.812671171664552,-21.159659359397192,2.354833126664302e-14,2.4291496868818918e-14,21.44543947789168,0.27806438735471006,-0.03671887968888377,0.2413455076658263,6.163531335957201e-07,0.6524321527739771,0.16023840253744126
2.74,0.8121421520427247,-21.14962975355742,2.373438014122669e-14,2.4284213972515244e-14,21.435217101200116,0.2778331540640865,-0.03668676928725199,0.2411463847768345,6.185459645035068e-07,0.6525472597065981,0.15959427379016206
2.75,0.8116123026782256,-21.139567830170634,2.4044467238820986e-14,2.440597205210382e-14,21.42496236516905,0.27760144568007683,-0.03665464713884994,0.2409467985412269,6.206982569949507e-07,0.6526597370918417,0.1589519448881271
2.7600000000000002,0.8110816232445608,-21.12947356751039,2.3930606257368915e-14,2.452011204760083e-14,21.414675247420735,0.2773692648297653,-0.03662251323349776,0.24074675159626757,6.228098794794736e-07,0.6527695799372301,0.15831142049745142
2.77,0.8105501134833113,-21.119346945941572,2.397939519036481e-14,2.4573468215840822e-14,21.404355727688774,0.2771366141582169,-0.03659036756356632,0.24054624659465057,6.248807131412626e-07,0.6528767833415675,0.1576727052610306
2.7800000000000002,0.8100177732032822,-21.10918794789514,2.410255579197845e-14,2.470557537390616e-14,21.394003787792688,0.27690349632800837,-0.03655821012394464,0.24034528620406373,6.269106519744528e-07,0.6529813424947847,0.1570358037978454
2.79,0.809484602279661,-21.09899655784324,2.41497271665848e-14,2.4738514907313406e-14,21.383619411612813,0.27666991401876523,-0.036526040912007694,0.24014387310675753,6.28899602814004e-07,0.6530832526777901,0.15640072070226793
2.8000000000000003,0.8089506006531845,-21.088772762274495,2.4131548862104112e-14,2.4974900297767055e-14,21.373202585065375,0.2764358699267028,-0.03649385992758446,0.23994200999911836,6.308474853623172e-07,0.6531825092623285,0.15576746054337057
2.81,0.8084157683293127,-21.078516549669573,2.4121389485349065e-14,2.511936633126892e-14,21.362753296077784,0.2762013667641721,-0.0364616671729264,0.23973969959124572,6.327542322115828e-07,0.6532791077108441,0.15513602786423647
2.82,0.8078801053774147,-21.06822791047704,2.4294414128333372e-14,2.5279188546151507e-14,21.35227153456437,0.27596640725921046,-0.03642946265267626,0.23953694460653419,6.346197888617772e-07,0.6533730435763523,0.15450642718127353
2.83,0.8073436119299577,-21.057906837089366,2.447692268186263e-14,2.5293480817763425e-14,21.341757292402107,0.2757309941550971,-0.03639724637383718,0.23933374778125993,6.364441137345014e-07,0.6534643125023144,0.1538786629835297
2.84,0.8068062881817107,-21.04755332381924,2.453858152222401e-14,2.5428089727073096e-14,21.331210563406735,0.2754951302099125,-0.036365018345742,0.2391301118641705,6.382271781823912e-07,0.6535529102225202,0.1532527397320123
2.85,0.8062681343889493,-21.03716736687609,2.4707143044717647e-14,2.558994219296292e-14,21.320631343309085,0.2752588181961028,-0.03633277858002319,0.2389260396160796,6.39968966494366e-07,0.6536388325609737,0.1526286618590092
2.86,0.8057291508686745,-21.026748964342815,2.486354168002837e-14,2.5674284324065055e-14,21.31001962973161,0.27502206090004927,-0.03630052709058273,0.23872153380946654,6.416694758965564e-07,0.6537220754317855,0.15200643376741327
2.87,0.8051893379978354,-21.01629811615279,2.489362365157405e-14,2.568544643271884e-14,21.299375422165177,0.2747848611216405,-0.036268263893562525,0.238516597228078,6.433287165489408e-07,0.653802634839069,0.1513860598300499
2.88,0.8046486962125609,-21.005814824067027,2.5036779178412666e-14,2.586683550443129e-14,21.28869872194606,0.27454722167385126,-0.03623598900731503,0.23831123266653623,6.449467115378045e-07,0.6538805068768413,0.15076754438900797
2.89,0.8041072260073988,-20.995299091651628,2.504506879477076e-14,2.5877297468438533e-14,21.277989532233146,0.2743091453823235,-0.03620370245237422,0.23810544292994926,6.465234968638378e-07,0.6539556877289283,0.15015089175497354
2.9,0.803564927934563,-20.984750924255383,2.4972658040130182e-14,2.5984989818778803e-14,21.26724785798539,0.27407063508495316,-0.036171404251426814,0.23789923083352635,6.48059121426104e-07,0.6540281736688739,0.14953610620656765
2.91,0.8030218026031868,-20.974170328987622,2.5067093582923547e-14,2.6097722952661552e-14,21.256473705939424,0.2738316936314807,-0.03613909442928377,0.23769259920219693,6.495536470016915e-07,0.6540979610598527,0.14892319198968704
2.92,0.8024778506785843,-20.963557314696253,2.5173243923226215e-14,2.6145884727904664e-14,21.245667084587488,0.273592323883086,-0.03610677301285208,0.23748555087023393,6.510071482212111e-07,0.6541650463545873,0.148312153316849
2.93,0.8019330728815186,-20.952911891946023,2.525581018439311e-14,2.6138284150940923e-14,21.234828004155393,0.273352528711987,-0.03607444003110687,0.23727808868088013,6.524197125400603e-07,0.6542294260952661,0.14770299436653986
2.94,0.8013874699874766,-20.942234072996968,2.529887790927889e-14,2.6186878827495933e-14,21.223956476580884,0.27311231100104316,-0.03604209551506374,0.23707021548597942,6.537914402054748e-07,0.6542910969134691,0.14709571928256723
2.95,0.8008410428259521,-20.931523871783043,2.537752615431971e-14,2.642246904302339e-14,21.213052515492052,0.2728716736433626,-0.03600973949775136,0.23686193414561127,6.551224442195095e-07,0.6543500555300913,0.14649033217341656
2.96,0.8002937922797339,-20.92078130389101,2.5569408238608772e-14,2.6404809724971024e-14,21.202116136185996,0.27263061954191314,-0.03597737201418437,0.23665324752772876,6.564128502977258e-07,0.6544062987552718,0.14588683711161166
2.97,0.7997457192842014,-20.910006386539457,2.5595923406395735e-14,2.6448942011726605e-14,21.191147355607747,0.2723891516091382,-0.03594499310133652,0.23644415850780165,6.576627968238753e-07,0.6544598234883254,0.14528523813307911
2.98,0.7991968248266277,-20.899199138557986,2.564147021694804e-14,2.6606524768400735e-14,21.180146192329236,0.27214727276657563,-0.03591260279811404,0.2362346699684616,6.588724348003847e-07,0.654510626717675,0.14468553923651786
2.99,0.7986471099454874,-20.88835958036672,2.5634831318486556e-14,2.659037759421913e-14,21.169112666528587,0.27190498594448115,-0.03588020114532937,0.2360247847991518,6.600419277948048e-07,0.6545587055207871,0.1440877443827725
3.0,0.7980965757297724,-20.87748773395582,2.5749733967335155e-14,2.6761485993709877e-14,21.158046799969533,0.27166229408145565,-0.03584778818567497,0.23581450589578068,6.61171451882172e-07,0.6546040570641092,0.14349185749421142
3.0100000000000002,0.7975452233183131,-20.866583622865306,2.585615639165887e-14,2.6819300484108403e-14,21.146948615981035,0.2714192001240764,-0.035815363963697514,0.2356038361603789,6.622611955833174e-07,0.6546466786030078,0.1428978824541097
3.02,0.7969930538991067,-20.855647272165037,2.605814113290923e-14,2.6854350669833526e-14,21.13581813943706,0.2711757070265319,-0.035782928525772306,0.23539277850075957,6.633113597991657e-07,0.65468656748171,0.14230582310603668
3.0300000000000002,0.7964400687086504,-20.844678708434795,2.5967681593134698e-14,2.6978695103720322e-14,21.124655396736575,0.27093181775026054,-0.03575048192007789,0.23518133583018264,6.643221577410362e-07,0.6547237211332441,0.14171568325324854
3.04,0.7958862690312825,-20.833677959744684,2.6154682413303906e-14,2.7040984412492667e-14,21.11346041578369,0.27068753526359374,-0.03571802419657092,0.23496951106702282,6.65293814857038e-07,0.6547581370793819,0.1411274666580856
3.0500000000000003,0.7953316561985275,-20.822645055635547,2.620245410370858e-14,2.723915930369571e-14,21.102233225967975,0.27044286254140204,-0.0356855554069613,0.23475730713444073,6.662265687544413e-07,0.6547898129305838,0.1405411770413751
3.06,0.7947762315884498,-20.811580027099666,2.6482772957630906e-14,2.727445131979308e-14,21.090973858144995,0.2701978025647452,-0.03565307560468748,0.2345447269600577,6.671206691181869e-07,0.654818746385942,0.13995681808183888
3.0700000000000003,0.7942199966250094,-20.80048290656158,2.665786132241981e-14,2.7360743165530882e-14,21.079682344616906,0.26995235832052616,-0.03562058484489204,0.2343317734756341,6.679763776255637e-07,0.6548449352331255,0.13937439341550645
3.08,0.7936629527774278,-20.7893537278591,2.6423946922694647e-14,2.7451275423903116e-14,21.068358719113366,0.26970653280114876,-0.035588083184397525,0.23411844961675124,6.687939678569544e-07,0.6548683773483263,0.13879390663513366
3.09,0.7931051015595563,-20.778192526224423,2.6747813477361417e-14,2.7530883050480682e-14,21.057003016772526,0.2694603290041789,-0.03555557068168241,0.23390475832249646,6.695737252028987e-07,0.6548890706962046,0.13821536128962636
3.1,0.7925464445292514,-20.766999338265528,2.6724980179996423e-14,2.7628742286673426e-14,21.045615274122152,0.2692137499320094,-0.03552304739685736,0.23369070253515206,6.703159467672422e-07,0.6549070133298345,0.1376387608834703
3.11,0.791986983287757,-20.75577420194759,2.6834329635573832e-14,2.770104893774302e-14,21.034195529061016,0.2689667985915285,-0.03549051339164171,0.23347628519988678,6.710209412666865e-07,0.6549222033906494,0.13706410887616627
3.12,0.7914267194790885,-20.744517156574688,2.6875741430080546e-14,2.765667964409318e-14,21.022743820840354,0.268719477993792,-0.0354579687293401,0.23326150926445188,6.716890289265738e-07,0.6549346391083883,0.13649140868167114
3.13,0.7908656547894263,-20.733228242771563,2.7124115607508763e-14,2.7796789723545794e-14,21.011260190045522,0.268471791153699,-0.03542541347481939,0.23304637767887962,6.723205413729646e-07,0.6549443188010401,0.13592066366784486
3.14,0.7903037909465129,-20.72190750246559,2.713353364135143e-14,2.7868227247484942e-14,20.99974467857782,0.2682237410896708,-0.03539284769448575,0.23283089339518503,6.729158215212557e-07,0.6549512408747883,0.13535187715590322
3.15,0.7897411297190555,-20.710554978868924,2.7169900628844552e-14,2.790668689849408e-14,20.988197329636446,0.2679753308233342,-0.035360271456261964,0.23261505936707222,6.734752234609848e-07,0.6549554038239551,0.13478505241987707
3.16,0.7891776729161338,-20.69917071646071,2.732279990290196e-14,2.8107000136652813e-14,20.97661818770062,0.2677265633792071,-0.03532768482956496,0.2323988785496421,6.739991123373028e-07,0.6549568062309443,0.13422019268607724
3.17,0.788613422386614,-20.687754760969533,2.751250414366214e-14,2.8289678794378182e-14,20.96500729851185,0.26747744178438887,-0.035295087885283516,0.23218235389910535,6.744878642288499e-07,0.6549554467661838,0.13365730113256594
3.18,0.7880483800185659,-20.676307159356003,2.76015790376622e-14,2.8229696445092117e-14,20.95336470905636,0.2672279690682528,-0.03526248069575615,0.23196548837249664,6.749418660221824e-07,0.6549513241880657,0.13309638088863435
3.19,0.7874825477386893,-20.664827959795414,2.770537819845141e-14,2.8353085154607947e-14,20.94169046754767,0.2669781482621434,-0.03522986333474933,0.23174828492739405,6.753615152828375e-07,0.6549444373428867,0.13253743503428708
3.2,0.7869159275117388,-20.653317211660674,2.778228860356351e-14,2.847477329244426e-14,20.929984623409304,0.266727982399076,-0.03519723587743569,0.23153074652164035,6.757472201229275e-07,0.6549347851647863,0.13198046659973223
3.21,0.7863485213399617,-20.64177496550528,2.7839052591161487e-14,2.855614390053611e-14,20.918247227257666,0.2664774745134406,-0.03516459840037262,0.231312876113068,6.760993990655903e-07,0.6549223666756838,0.1314254785648789
3.22,0.7857803312625351,-20.63020127304645,2.7858289532687262e-14,2.8664028701731996e-14,20.906478330885072,0.26622662764070815,-0.035131950981480954,0.2310946766592272,6.764184809059497e-07,0.6549071809852136,0.1308724738588408
3.23,0.7852113593550094,-20.618596187148448,2.779079711450597e-14,2.8710345358145545e-14,20.894677987242844,0.265975444817141,-0.03509929370002386,0.23087615111711718,6.767049045690442e-07,0.6548892272906578,0.130321455359447
3.24,0.7846416077287575,-20.606959761806028,2.7975871693352023e-14,2.877639471981464e-14,20.882846250424723,0.26572392907950676,-0.035066626636585926,0.23065730244292082,6.769591189644772e-07,0.6548685048768795,0.12977242589275906
3.25,0.7840710785304295,-20.595292052127977,2.8143068445383127e-14,2.888223981229459e-14,20.8709831756502,0.26547208346479456,-0.035033949873052535,0.23043813359174203,6.771815828379606e-07,0.6548450131162512,0.1292253882325954
3.2600000000000002,0.7834997739414097,-20.58359311432088,2.8250465464148573e-14,2.896099760407098e-14,20.859088819248143,0.26521991100993564,-0.03500126349258919,0.23021864751734644,6.773727646198144e-07,0.6548187514685826,0.12868034510006254
3.27,0.7829276961772811,-20.571863005672917,2.814365265605152e-14,2.909176394875962e-14,20.847163238640565,0.2649674147515267,-0.0349685675796213,0.22999884717190539,6.775331422703614e-07,0.6547897194810457,0.12813729916309322
3.2800000000000002,0.7823548474872932,-20.560101784537917,2.8261873683056427e-14,2.911241933637325e-14,20.835206492326403,0.2647145977255566,-0.03493586221981395,0.22977873550574265,6.776632031224469e-07,0.6547579167880984,0.12759625303599176
3.29,0.7817812301538349,-20.548309510319427,2.8398743602762382e-14,2.925813616356166e-14,20.823218639865583,0.2644614629671365,-0.034903147500051954,0.22955831546708455,6.777634437209892e-07,0.6547233431114046,0.1270572092789867
3.3000000000000003,0.7812068464919122,-20.53648624345504,2.839250865900616e-14,2.919913014415651e-14,20.811199741863135,0.26420801351023315,-0.03487042350842007,0.22933759000181309,6.778343696596595e-07,0.6546859982597518,0.12652017039779048
3.31,0.7806316988486297,-20.524632045400725,2.865499872002077e-14,2.9266470516653465e-14,20.799149859953452,0.26395425238740494,-0.03483769033418336,0.2291165620532216,6.778764954147873e-07,0.6546458821289677,0.12598513884316656
3.3200000000000003,0.7800557896026794,-20.512746978615418,2.8776693306275405e-14,2.939410057181482e-14,20.78706905678471,0.2637001826295423,-0.03480494806776777,0.22889523456177455,6.778903441764671e-07,0.6546029947018314,0.12545211701050388
3.33,0.77947912116383,-20.50083110654565,2.892933032291108e-14,2.947199530798877e-14,20.774957396003394,0.2634458072656103,-0.03477219680074091,0.2286736104648694,6.778764476769753e-07,0.6545573360479834,0.12492110723939882
